
SPDR S&P 500 ETF Trust,Last: 395.94,Change:  6.28
"Date: March 27, 2021, 5:09 AM EDT",Bid: 395.6,Ask: 395.72,Size: 3*2,"Volume: 114,409,114"
Expiration Date,Calls,Last Sale,Net,Bid,Ask,Volume,IV,Delta,Gamma,Open Interest,Strike,Puts,Last Sale,Net,Bid,Ask,Volume,IV,Delta,Gamma,Open Interest
Wed Mar 31 2021,SPY210331C00391000,6,3.845,5.89,6.11,11003,0.02,0.7612,0.0433,7974,391.00,SPY210331P00391000,1,-2.155,1,1.01,19062,0.1844,-0.2756,0.039,5322
Wed Mar 31 2021,SPY210331C00392000,5.1,3.4,5.06,5.27,27400,0.02,0.7235,0.0488,6012,392.00,SPY210331P00392000,1.18,-2.525,1.17,1.19,19876,0.1832,-0.3152,0.0417,4497
Wed Mar 31 2021,SPY210331C00393000,4.43,3.12,4.33,4.49,19069,0.02,0.6761,0.0538,5772,393.00,SPY210331P00393000,1.41,-2.905,1.39,1.42,14626,0.1835,-0.3587,0.0438,4109
Wed Mar 31 2021,SPY210331C00394000,3.72,2.725,3.65,3.71,9880,0.02,0.6239,0.0588,8234,394.00,SPY210331P00394000,1.65,-3.345,1.67,1.7,4685,0.1852,-0.4044,0.045,3990
Wed Mar 31 2021,SPY210331C00395000,3.03,2.28,2.97,3.06,16318,0.0513,0.6616,0.1533,99633,395.00,SPY210331P00395000,2,-3.735,1.99,2.03,3328,0.19,-0.4513,0.0448,1790
Wed Mar 31 2021,SPY210331C00396000,2.43,1.875,2.39,2.42,6974,0.0614,0.4988,0.1397,6393,396.00,SPY210331P00396000,2.4,-4.16,2.39,2.43,1223,0.1962,-0.496,0.0437,1100
Wed Mar 31 2021,SPY210331C00397000,1.83,1.425,1.87,1.91,5986,0.068,0.3753,0.12,5591,397.00,SPY210331P00397000,2.84,-4.58,2.85,2.92,908,0.2051,-0.5377,0.0417,2258
Wed Mar 31 2021,SPY210331C00398000,1.42,1.125,1.43,1.47,4540,0.0729,0.2781,0.099,7787,398.00,SPY210331P00398000,3.29,-5.025,3.41,3.48,211,0.2159,-0.5744,0.0391,531
Wed Mar 31 2021,SPY210331C00399000,1.1,0.885,1.07,1.1,4735,0.0772,0.2023,0.0785,2534,399.00,SPY210331P00399000,3.98,-5.23,3.98,4.15,134,0.2286,-0.6061,0.0362,183
Wed Mar 31 2021,SPY210331C00400000,0.81,0.655,0.79,0.81,9738,0.0805,0.1439,0.0605,29185,400.00,SPY210331P00400000,4.83,-5.335,4.61,4.89,183,0.2423,-0.6332,0.0334,4004
Wed Mar 31 2021,SPY210331C00401000,0.59,0.475,0.57,0.59,1658,0.0847,0.1038,0.0458,1720,401.00,SPY210331P00401000,5.4,-5.71,5.36,5.7,58,0.2573,-0.6559,0.0308,59
Wed Mar 31 2021,SPY210331C00402000,0.4,0.315,0.4,0.42,1182,0.0886,0.0743,0.0341,2896,402.00,SPY210331P00402000,6.39,-5.69,6.16,6.57,76,0.2726,-0.6755,0.0284,792
Wed Mar 31 2021,SPY210331C00403000,0.3,0.245,0.28,0.3,1234,0.0922,0.0528,0.0251,2846,403.00,SPY210331P00403000,10.25,-2.81,7.12,7.44,21,0.2885,-0.6919,0.0262,800
Wed Mar 31 2021,SPY210331C00404000,0.19,0.145,0.19,0.21,593,0.0952,0.037,0.0183,8293,404.00,SPY210331P00404000,8.25,-5.805,7.96,8.38,14,0.305,-0.706,0.0243,50
Wed Mar 31 2021,SPY210331C00405000,0.13,0.105,0.13,0.15,826,0.0989,0.0266,0.0134,93836,405.00,SPY210331P00405000,9.26,-5.785,8.88,9.33,154,0.321,-0.7185,0.0226,134
Wed Mar 31 2021,SPY210331C00406000,0.09,0.065,0.09,0.11,773,0.1031,0.0198,0.01,3569,406.00,SPY210331P00406000,10,-6.03,9.91,10.29,90,0.3376,-0.7292,0.0211,35
Wed Mar 31 2021,SPY210331C00407000,0.07,0.055,0.06,0.08,253,0.106,0.0139,0.0072,2225,407.00,SPY210331P00407000,14.46,-2.575,10.88,11.28,60,0.3535,-0.739,0.0198,83
Wed Mar 31 2021,SPY210331C00408000,0.03,0.015,0.05,0.06,108,0.1147,0.0135,0.0065,2054,408.00,SPY210331P00408000,18.14,0,11.8,12.25,0,0.3697,-0.7476,0.0186,7
Wed Mar 31 2021,SPY210331C00409000,0.02,0.005,0.03,0.05,267,0.115,0.0085,0.0043,3818,409.00,SPY210331P00409000,18.9,0,12.79,13.25,0,0.3843,-0.7562,0.0175,33
Wed Mar 31 2021,SPY210331C00410000,0.02,0.015,0.02,0.03,204,0.1224,0.008,0.0038,10027,410.00,SPY210331P00410000,18.2,-1.835,13.77,14.25,1,0.4006,-0.763,0.0166,662
Wed Mar 31 2021,SPY210331C00411000,0.01,0.005,0.02,0.03,38,0.1297,0.0074,0.0034,10883,411.00,SPY210331P00411000,21.82,0,14.78,15.23,0,0.4156,-0.7698,0.0157,30
Wed Mar 31 2021,SPY210331C00412000,0.01,0.005,0.01,0.03,1,0.1352,0.0064,0.0029,2167,412.00,SPY210331P00412000,22.01,0,15.83,16.23,0,0.4302,-0.7764,0.0149,8
Wed Mar 31 2021,SPY210331C00413000,0.01,0,0.01,0.02,0,0.1287,0.0028,0.0014,2452,413.00,SPY210331P00413000,23.86,0,16.83,17.23,0,0.4447,-0.7823,0.0142,4
Wed Mar 31 2021,SPY210331C00414000,0.01,0.005,0.01,0.02,46,0.1349,0.0026,0.0013,2010,414.00,SPY210331P00414000,18.77,-5.265,17.82,18.24,65,0.4594,-0.7875,0.0136,14
Wed Mar 31 2021,SPY210331C00415000,0.01,0,0,0.01,0,0.1396,0.0021,0.001,26007,415.00,SPY210331P00415000,24.8,0,18.82,19.23,0,0.4746,-0.7921,0.013,26
Wed Mar 31 2021,SPY210331C00416000,0.02,0,0,0.02,0,0.1457,0.002,0.001,2218,416.00,SPY210331P00416000,21.92,-4.11,19.82,20.24,4,0.489,-0.7968,0.0124,23
Wed Mar 31 2021,SPY210331C00417000,0.01,0.005,0,0.01,6,0.1589,0.0029,0.0012,2645,417.00,SPY210331P00417000,21.82,-5.21,20.82,21.24,17,0.5032,-0.8012,0.0119,9
Wed Mar 31 2021,SPY210331C00418000,0.01,0,0,0.02,0,0.1581,0.0018,0.0008,951,418.00,SPY210331P00418000,22.69,-5.33,21.82,22.24,58,0.5168,-0.8055,0.0115,4
Wed Mar 31 2021,SPY210331C00419000,0.01,0,0,0.02,0,0.1639,0.0017,0.0007,927,419.00,SPY210331P00419000,24.56,-4.47,22.77,23.23,10,0.5302,-0.8096,0.011,10
Wed Mar 31 2021,SPY210331C00420000,0.01,0.005,0,0.01,86,0.1747,0.0021,0.0008,15444,420.00,SPY210331P00420000,25.71,0,23.82,24.24,0,0.5443,-0.8131,0.0106,10
Wed Mar 31 2021,SPY210331C00421000,0.01,0,0,0.01,0,0.1825,0.0022,0.0008,2248,421.00,SPY210331P00421000,28,-3.015,24.76,25.24,1,0.5579,-0.8166,0.0102,0
Wed Mar 31 2021,SPY210331C00422000,0.01,0,0,0.01,0,0.1935,0.0026,0.0009,305,422.00,SPY210331P00422000,26.98,-5.035,25.76,26.24,12,0.5713,-0.8199,0.0099,0
Wed Mar 31 2021,SPY210331C00423000,0.02,0,0,0.01,0,0.1913,0.0017,0.0006,668,423.00,SPY210331P00423000,33.13,0,26.77,27.23,0,0.5846,-0.8231,0.0096,6
Wed Mar 31 2021,SPY210331C00424000,0.03,0,0,0.01,0,0.2006,0.0019,0.0007,27,424.00,SPY210331P00424000,29.61,-4.4,27.82,28.23,24,0.5974,-0.8263,0.0092,0
Wed Mar 31 2021,SPY210331C00425000,0.01,0,0,0.01,0,0.2009,0.0014,0.0005,2472,425.00,SPY210331P00425000,30.96,-4.05,28.81,29.24,16,0.6108,-0.829,0.0089,1
Wed Mar 31 2021,SPY210331C00426000,0.03,0,0,0.01,0,0.2122,0.0018,0.0006,19,426.00,SPY210331P00426000,36.16,0,29.81,30.23,0,0.6234,-0.8319,0.0087,0
Wed Mar 31 2021,SPY210331C00427000,0.02,0,0,0.01,0,0.2119,0.0013,0.0004,720,427.00,SPY210331P00427000,36.92,0,30.81,31.24,0,0.6367,-0.8343,0.0084,11
Wed Mar 31 2021,SPY210331C00428000,0.02,0,0,0.01,0,0.2321,0.0023,0.0007,4,428.00,SPY210331P00428000,33.34,-4.67,31.77,32.23,10,0.6493,-0.8369,0.0082,0
Wed Mar 31 2021,SPY210331C00429000,0.02,0,0,0.01,0,0.2369,0.0021,0.0006,21,429.00,SPY210331P00429000,33.66,-5.35,32.77,33.23,21,0.6619,-0.8393,0.0079,8
Wed Mar 31 2021,SPY210331C00430000,0.01,0,0,0.01,0,0.2322,0.0013,0.0004,2129,430.00,SPY210331P00430000,36.83,0,33.77,34.23,0,0.6743,-0.8417,0.0077,2
Wed Mar 31 2021,SPY210331C00435000,0.01,0,0,0.01,0,0.275,0.0019,0.0005,1640,435.00,SPY210331P00435000,46.17,0,38.81,39.24,0,0.7357,-0.8519,0.0068,5
Wed Mar 31 2021,SPY210331C00440000,0.01,0.005,0,0.01,2,0.3049,0.0017,0.0004,895,440.00,SPY210331P00440000,48.38,-1.63,43.81,44.23,4,0.7937,-0.8609,0.006,4
Wed Mar 31 2021,SPY210331C00445000,0.01,0,0,0.01,0,0.3323,0.0015,0.0003,819,445.00,SPY210331P00445000,65.51,0,48.8,49.23,0,0.8512,-0.8682,0.0054,10
Wed Mar 31 2021,SPY210331C00450000,0.01,0,0,0.01,0,0.3586,0.0013,0.0003,1425,450.00,SPY210331P00450000,70.89,0,53.81,54.24,0,0.906,-0.8747,0.0049,0
Wed Mar 31 2021,SPY210331C00455000,0.01,0,0,0.01,0,0.3842,0.0011,0.0002,754,455.00,SPY210331P00455000,86.21,0,58.76,59.24,0,0.9609,-0.88,0.0045,1
Wed Mar 31 2021,SPY210331C00460000,0.01,0,0,0.01,0,0.4214,0.0013,0.0002,158,460.00,SPY210331P00460000,78.52,0,63.76,64.24,0,1.0134,-0.8849,0.0041,0
Wed Mar 31 2021,SPY210331C00465000,0.01,0,0,0.01,0,0.4474,0.0012,0.0002,714,465.00,SPY210331P00465000,77.19,0,68.76,69.24,0,1.0646,-0.8893,0.0038,0
Wed Mar 31 2021,SPY210331C00470000,0.02,0,0,0.01,0,0.4541,0.0007,0.0001,138,470.00,SPY210331P00470000,0,0,73.76,74.24,0,1.1146,-0.8932,0.0036,0
Wed Mar 31 2021,SPY210331C00475000,0.02,0,0,0.01,0,0.4691,0.0005,0.0001,554,475.00,SPY210331P00475000,82.14,0,78.76,79.24,0,1.1636,-0.8968,0.0033,0
Wed Mar 31 2021,SPY210331C00480000,0.01,0,0,0.01,0,0.4958,0.0005,0.0001,146,480.00,SPY210331P00480000,89.61,0,83.75,84.25,0,1.2119,-0.8999,0.0031,2
Wed Mar 31 2021,SPY210331C00490000,0.01,0,0,0.01,0,0.5697,0.0008,0.0001,241,490.00,SPY210331P00490000,99.58,0,93.76,94.24,0,1.3035,-0.9058,0.0028,0
